,Reacher-v10_seed_0,Reacher-v20_seed_0,Reacher-v30_seed_0,Reacher-v40_seed_0,Reacher-v50_seed_0,Reacher-v10_seed_1,Reacher-v20_seed_1,Reacher-v30_seed_1,Reacher-v40_seed_1,Reacher-v50_seed_1,Reacher-v10_seed_2,Reacher-v20_seed_2,Reacher-v30_seed_2,Reacher-v40_seed_2,Reacher-v50_seed_2
1130,-47.607967,-79.65727,-65.1879,-158.40213,-63.53562,-23.402082,-76.54381,-67.19821,-86.66197,-66.64436,-25.30238,-66.78103,-78.77222,-86.16479,-63.1347
1131,-31.662107,-32.598362,-72.23719,-129.51749,-66.10776,-35.995808,-49.06308,-41.85439,-72.51955,-71.32228,-23.45548,-54.27477,-41.37384,-100.99786,-115.5083
1132,-51.231472,-77.150764,-84.470535,-61.708797,-68.89482,-34.58258,-58.40804,-47.077133,-91.21111,-75.48087,-36.26713,-51.39239,-66.13466,-85.38026,-119.60593
1133,-25.214596,-62.533207,-76.99743,-91.14899,-95.20744,-40.022972,-55.055943,-70.39601,-107.757286,-57.07678,-59.708996,-60.88461,-52.46988,-99.777885,-103.25513
1134,-50.37648,-76.69789,-116.30713,-64.01951,-92.285934,-14.672699,-61.472424,-61.357315,-58.62904,-62.54346,-25.873322,-58.40052,-64.65379,-89.97497,-108.29412
1135,-24.775629,-85.60401,-160.93565,-53.967957,-121.696754,-65.09002,-41.174885,-120.75981,-45.966293,-60.44167,-27.235836,-92.13382,-48.164543,-101.7383,-86.01376
1136,-32.70014,-72.45394,-77.560555,-70.81528,-94.2488,-21.182436,-45.22008,-87.180565,-106.95366,-113.158394,-38.389507,-67.678894,-44.719326,-102.52002,-67.45761
1137,-51.44203,-63.204567,-38.69614,-140.98589,-79.60723,-18.0509,-82.87902,-97.90204,-99.468414,-72.6205,-52.06104,-69.31438,-126.930084,-48.296352,-37.064754
1138,-41.196682,-29.818844,-81.285225,-124.14449,-82.000916,-35.89067,-63.657696,-84.5009,-86.690254,-59.389297,-61.40091,-84.30402,-63.204918,-96.01669,-89.906685
1139,-26.05145,-76.06358,-92.668274,-60.76625,-92.98183,-43.557796,-38.52058,-86.066124,-171.18315,-110.00857,-53.757008,-53.29681,-75.83062,-56.747555,-45.9672
1140,-62.049385,-78.48186,-43.95964,-46.161938,-76.53134,-45.37366,-70.24668,-92.78208,-92.17298,-110.7831,-44.463665,-28.462559,-105.2578,-68.734566,-36.183727
1141,-45.05162,-60.28514,-89.21053,-79.427956,-67.427055,-56.50691,-31.040462,-101.09876,-97.6864,-74.40588,-26.636152,-31.160883,-122.83838,-51.349537,-68.23819
1142,-39.570534,-75.38935,-86.98691,-35.993587,-122.835045,-30.715305,-68.748764,-52.750523,-94.195564,-61.562775,-31.082924,-51.008667,-81.46233,-97.271034,-58.571274
1143,-52.19607,-32.402496,-74.366234,-56.936054,-57.57513,-65.26488,-70.608246,-131.63339,-134.59515,-105.91659,-50.228004,-81.2118,-93.24017,-52.336117,-37.636925
1144,-53.788536,-32.06615,-42.572575,-127.062996,-46.5159,-15.446232,-31.552565,-48.775047,-165.40994,-76.71187,-58.064526,-86.87612,-60.598446,-72.08881,-42.6957
1145,-55.266953,-66.159454,-94.95948,-76.76075,-145.6832,-52.5081,-49.207928,-134.91295,-57.609993,-79.054634,-28.381052,-74.24352,-121.48847,-65.55681,-92.612755
1146,-36.075546,-78.3715,-68.4579,-89.266975,-69.13174,-48.053825,-59.372528,-98.51183,-94.33782,-89.244545,-32.30442,-86.04658,-76.019455,-165.1569,-152.77345
1147,-56.27996,-78.818375,-155.58708,-46.297,-58.83605,-20.832613,-71.80964,-61.079346,-57.233654,-132.40167,-48.53049,-23.253551,-87.20029,-137.33104,-68.04116
1148,-43.22633,-73.69031,-108.52426,-63.00122,-48.357372,-65.76692,-75.92144,-116.01234,-119.10667,-97.45641,-37.49141,-79.22049,-110.64344,-54.12101,-110.79024
1149,-59.132156,-22.057516,-120.77754,-109.67974,-142.8146,-26.39103,-70.96621,-105.942696,-121.79992,-121.8618,-30.401915,-24.296509,-65.5503,-101.64928,-79.47471
1150,-44.49031,-50.524807,-114.22776,-102.2337,-51.456535,-37.274967,-90.62085,-120.32026,-75.043526,-96.94847,-34.62214,-83.066826,-40.78683,-123.20693,-135.98901
1151,-25.729025,-52.504246,-77.34233,-122.40988,-48.87454,-38.405308,-40.889946,-125.624054,-83.76264,-72.62583,-31.991364,-41.01771,-106.19919,-111.952995,-122.09022
1152,-49.224422,-83.84614,-101.34775,-93.812225,-64.24538,-35.808323,-73.59436,-79.50027,-76.07893,-54.959515,-57.691624,-75.424774,-59.18097,-69.72834,-61.438942
1153,-42.946213,-74.214066,-126.978325,-109.913055,-39.67342,-40.068146,-43.52211,-80.858696,-51.98071,-89.84272,-32.27193,-87.6783,-114.24564,-47.983192,-104.711655
1154,-49.867252,-86.26676,-108.2167,-58.59569,-127.87233,-49.19349,-62.74306,-73.6225,-63.211926,-121.99953,-53.635082,-75.20597,-82.81061,-79.10191,-95.27416
1155,-38.823147,-80.284386,-109.20914,-106.36457,-119.87898,-63.010723,-60.631813,-60.468864,-100.51518,-64.262924,-37.393703,-54.62164,-117.66963,-120.9554,-86.807846
1156,-40.858788,-70.20528,-76.37052,-70.03013,-123.77669,-60.659565,-55.82809,-33.190784,-62.47917,-61.47273,-64.06378,-64.6508,-111.86402,-151.89758,-72.63682
1157,-48.35596,-59.098362,-64.817245,-63.18589,-49.24099,-29.051516,-79.13291,-108.44081,-55.817356,-93.01316,-59.786373,-31.36459,-81.48159,-109.94656,-56.010178
1158,-30.66271,-61.331005,-117.30317,-82.13498,-55.484783,-27.352346,-39.176884,-84.86654,-155.08823,-102.266754,-61.479546,-42.922337,-109.69326,-89.08293,-160.58083
1159,-59.635345,-68.544426,-117.16489,-116.00062,-60.58472,-39.162354,-37.301857,-71.126785,-102.2877,-77.46083,-47.321217,-88.77142,-107.20036,-53.409775,-42.23124
1160,-46.930717,-75.76925,-53.748222,-52.571766,-73.76601,-25.754099,-58.481564,-46.728786,-86.37558,-73.76918,-29.738224,-83.90968,-59.343117,-92.73366,-102.36644
1161,-26.61564,-76.68309,-158.31169,-85.171776,-95.79583,-59.856216,-64.93006,-54.221893,-136.45168,-62.31082,-61.857883,-51.883957,-53.395374,-114.05533,-129.94052
1162,-52.036907,-74.900604,-78.76625,-39.107513,-109.97971,-11.98089,-100.26356,-118.31064,-89.2682,-100.27108,-28.352362,-77.72121,-116.433975,-72.03325,-42.70373
1163,-51.777367,-70.71911,-64.156494,-109.063286,-125.389275,-57.21468,-56.43585,-92.55383,-101.58132,-75.98669,-34.788357,-90.978676,-28.364937,-56.997856,-65.19584
1164,-46.950035,-55.63864,-49.32372,-86.89943,-60.42767,-45.10931,-39.144222,-113.522995,-57.82485,-161.92926,-47.195393,-62.865414,-145.2728,-102.985306,-83.11554
1165,-39.373344,-34.27749,-111.742874,-105.609116,-69.137085,-58.791058,-71.11839,-48.880283,-64.93103,-70.268654,-33.706886,-53.518353,-92.75265,-118.49595,-100.063614
1166,-56.881268,-85.97625,-125.47787,-57.570667,-93.81141,-49.520657,-78.136,-144.23933,-74.71354,-111.01244,-47.684135,-39.144894,-83.56224,-117.00912,-59.70585
1167,-41.775436,-79.54318,-88.0365,-92.099785,-49.79614,-39.095276,-62.321587,-55.805172,-103.20645,-77.35687,-55.985054,-75.29411,-39.609837,-70.21554,-83.8368
1168,-49.843884,-57.997448,-89.09403,-64.63249,-59.803436,-32.04089,-93.46743,-130.91312,-79.17568,-97.175064,-39.570686,-51.85647,-105.872696,-119.98284,-81.50513
1169,-39.213867,-39.76584,-60.598835,-130.27652,-111.250435,-27.01839,-30.243908,-92.215385,-121.56733,-73.334595,-57.714737,-86.214714,-79.494804,-153.6477,-100.79646
1170,-36.425102,-57.386765,-85.09454,-111.6251,-118.922905,-26.521957,-58.399773,-61.91627,-112.62845,-70.17271,-37.039032,-82.371254,-63.130722,-92.69503,-76.43166
1171,-29.475697,-34.9118,-77.312294,-151.55989,-164.15666,-29.925062,-57.13565,-80.373764,-117.00371,-69.840294,-51.133175,-35.66633,-96.094345,-62.13504,-107.579155
1172,-57.968666,-37.75362,-101.10301,-102.183815,-130.59227,-34.188255,-64.14381,-50.217636,-110.054085,-103.01159,-32.92063,-37.174965,-46.591732,-98.785034,-158.62729
1173,-53.3944,-73.559425,-91.86932,-69.71504,-146.9599,-32.36452,-53.486965,-55.846443,-121.073715,-87.86379,-51.368168,-72.73356,-70.83597,-72.60488,-101.232414
1174,-30.29316,-37.586758,-85.45,-142.846,-73.463745,-23.380104,-83.10785,-70.804565,-110.233376,-94.17249,-50.397602,-44.264076,-105.66469,-148.1836,-65.46042
1175,-64.256134,-76.91297,-97.15354,-122.63668,-136.09991,-36.30527,-44.0102,-96.98588,-89.02878,-75.21062,-37.88582,-77.06866,-88.532364,-139.68335,-102.3544
1176,-31.160074,-79.83426,-63.097862,-49.69937,-41.325268,-61.104095,-47.695877,-100.46901,-112.23514,-62.50373,-49.35597,-77.21653,-65.68564,-66.46701,-79.989296
1177,-51.234463,-76.78,-76.18743,-105.574684,-124.21564,-36.630966,-32.858326,-51.74084,-66.65778,-174.42659,-42.73562,-39.859085,-118.53221,-41.8071,-45.39329
1178,-32.048313,-57.313866,-136.92859,-168.68689,-67.73001,-37.44026,-76.62818,-146.00175,-44.71042,-118.48885,-47.242775,-65.039474,-146.91856,-71.19665,-67.57197
1179,-26.3597,-30.2552,-90.42563,-118.372406,-52.926697,-35.42547,-54.127544,-120.133896,-84.257034,-133.71658,-61.426285,-72.48644,-83.3946,-76.57273,-74.597176
1180,-33.37705,-64.45482,-102.92602,-54.262917,-58.587616,-31.420122,-38.861874,-78.54611,-97.37435,-123.42514,-57.744797,-84.7164,-85.49304,-40.267956,-137.24443
1181,-44.760735,-85.650116,-46.54413,-74.316795,-67.32481,-14.607711,-30.67443,-137.50119,-104.875786,-105.63021,-48.11734,-83.41895,-122.85374,-110.56438,-77.77181
1182,-57.377033,-31.535118,-59.865345,-73.571236,-138.6297,-44.696686,-89.50731,-55.56973,-120.67876,-125.92112,-35.86168,-41.180645,-62.07819,-131.06224,-137.20837
1183,-62.12721,-83.398506,-152.81317,-89.37421,-127.94195,-48.111694,-58.196796,-51.232265,-97.899895,-159.34183,-39.04505,-47.59993,-63.266186,-101.573265,-84.833
1184,-45.588486,-73.02282,-101.97751,-136.14328,-63.24721,-27.380196,-62.3853,-90.21095,-67.29468,-64.80744,-61.016552,-61.29655,-37.314865,-97.13724,-38.462677
1185,-57.8325,-82.894066,-37.858437,-139.74786,-53.73634,-34.503586,-53.598183,-128.47018,-109.63546,-75.318535,-52.728096,-60.921062,-112.58588,-55.169327,-89.61591
1186,-46.128845,-72.113335,-104.73784,-135.72101,-36.070354,-27.547682,-31.24513,-57.414696,-75.91033,-120.506546,-54.436604,-87.37518,-95.51607,-107.9051,-112.81238
1187,-53.15892,-83.744606,-99.59696,-155.21399,-94.74736,-28.134766,-51.504646,-143.53812,-109.73405,-90.33233,-37.930744,-27.60477,-80.80655,-72.88543,-54.046116
1188,-27.823132,-66.00479,-107.953026,-45.241352,-83.66856,-39.64349,-45.993393,-50.138657,-54.247807,-84.520096,-39.8106,-90.3092,-145.82368,-160.19829,-163.3004
1189,-34.26815,-83.37444,-123.11967,-74.925,-63.23493,-35.350067,-65.01748,-70.901505,-53.90526,-84.68515,-51.18818,-30.90047,-122.0323,-122.3802,-86.52549
1190,-60.03373,-39.327816,-78.86102,-113.583206,-123.3906,-31.378532,-34.387585,-94.24527,-72.1907,-77.03282,-49.67876,-32.17917,-118.93407,-116.099625,-75.81495
1191,-33.56234,-87.64284,-77.90323,-58.896152,-88.35051,-43.8142,-83.097916,-75.42046,-92.23105,-101.93508,-59.46139,-78.69026,-102.540146,-106.28423,-75.41737
1192,-54.245773,-75.353745,-61.43227,-58.4047,-56.58223,-22.42589,-31.780672,-120.13659,-36.281242,-68.58394,-61.256012,-84.178314,-89.11042,-98.74366,-126.72551
1193,-35.23553,-39.195633,-104.766136,-90.99493,-54.607548,-18.393345,-70.76242,-64.17851,-47.43007,-81.7557,-56.809868,-75.23403,-140.14708,-39.2204,-99.57107
1194,-58.094322,-35.97579,-85.56597,-86.67485,-56.540527,-56.34346,-73.35997,-91.599495,-83.89436,-115.59855,-45.381966,-27.392996,-80.607704,-67.782936,-68.44127
1195,-59.81005,-68.65121,-91.898346,-101.35614,-147.35223,-59.18371,-65.38149,-88.15941,-101.11076,-63.28857,-47.029533,-47.60297,-57.6536,-84.435524,-123.093155
1196,-28.26454,-79.16405,-107.09216,-48.854767,-78.92581,-47.77913,-104.87242,-31.421204,-83.09787,-68.593056,-44.089527,-43.364407,-49.49033,-45.90879,-88.39994
1197,-42.6661,-53.051857,-67.33594,-39.743576,-73.07445,-50.45314,-71.479866,-135.19977,-59.031067,-98.998505,-59.175095,-57.87398,-159.58783,-147.6385,-138.33438
1198,-58.286057,-87.77595,-110.65833,-97.8895,-64.900475,-66.34044,-31.913654,-111.75122,-119.97716,-162.3098,-40.84106,-29.76998,-42.940872,-50.420403,-100.462585
1199,-31.668955,-75.07779,-93.08908,-149.50865,-56.871136,-30.049835,-76.65939,-136.94122,-122.741066,-91.15661,-29.50891,-28.543282,-75.989746,-50.322247,-101.078384
1200,-55.47415,-77.91521,-46.97459,-98.87427,-77.943954,-67.32139,-99.977165,-49.857246,-91.62822,-58.79718,-48.233345,-67.78129,-78.73489,-81.91907,-52.617046
1201,-45.30734,-59.69209,-65.88917,-85.57298,-88.87328,-18.243322,-41.574787,-77.17106,-48.189976,-117.032455,-35.78196,-85.67547,-116.156906,-54.097275,-62.11725
1202,-39.725586,-47.841698,-67.82747,-58.081253,-63.527973,-67.48726,-73.85189,-77.3879,-99.887566,-109.64647,-44.15715,-44.844345,-87.3788,-78.09415,-123.62451
1203,-57.795296,-79.1476,-35.57092,-52.63147,-81.62678,-24.582075,-55.101604,-92.80141,-62.61886,-58.865498,-33.9747,-65.78326,-97.513214,-66.41591,-162.64021
1204,-33.00768,-80.383896,-63.792442,-75.17608,-75.238144,-33.294514,-33.060818,-63.036686,-81.25225,-58.958027,-38.52128,-29.514399,-93.301056,-115.162186,-132.95796
1205,-49.82541,-76.31726,-117.60538,-65.42991,-107.03004,-63.65875,-83.88392,-54.225796,-52.898983,-81.85247,-33.7182,-76.75641,-71.21303,-106.01236,-68.35971
1206,-29.930809,-82.461655,-164.69302,-69.7001,-57.642654,-13.648747,-76.37524,-59.010895,-163.81778,-143.02795,-41.377537,-88.385666,-93.91307,-130.0514,-63.153923
1207,-49.140106,-36.43762,-99.0313,-57.468693,-57.11248,-43.72557,-56.605415,-34.089123,-88.837845,-134.37442,-52.891838,-41.037918,-38.844536,-115.90181,-74.54948
1208,-51.093185,-29.35405,-86.83192,-51.978474,-98.85595,-28.750542,-42.26612,-69.81824,-110.832214,-148.61894,-48.15978,-63.36285,-47.865055,-47.623222,-93.767975
1209,-26.25541,-71.71099,-99.66272,-101.64395,-101.13943,-48.279114,-87.63779,-84.27347,-93.2743,-80.29864,-31.371824,-78.347374,-154.57031,-66.515976,-92.99458
1210,-32.917305,-71.42725,-52.71283,-65.22046,-74.267136,-16.872997,-56.346027,-62.1218,-172.94214,-134.8046,-46.141838,-49.37642,-62.30591,-81.93234,-80.122826
1211,-59.292393,-83.14733,-51.000423,-106.70159,-140.55962,-31.790562,-38.36789,-64.080635,-169.61848,-132.13988,-37.564556,-67.48229,-40.525417,-105.09282,-93.90927
1212,-54.722305,-38.10517,-121.51788,-56.42068,-124.9972,-18.641418,-79.341644,-118.987434,-148.02054,-59.787895,-39.26253,-58.51789,-61.1745,-119.2716,-83.81176
1213,-26.821747,-74.369514,-34.01724,-95.21101,-58.85754,-16.177164,-81.07612,-77.95123,-70.0341,-83.95098,-58.38635,-42.35823,-69.754074,-115.388245,-86.22693
1214,-44.651592,-51.714462,-108.97783,-87.64955,-111.96701,-57.50099,-54.645412,-92.84592,-108.66938,-99.6302,-47.719475,-36.4199,-34.77809,-41.817455,-49.203354
1215,-53.240482,-62.705727,-88.95525,-66.27185,-65.59141,-41.64922,-74.95854,-88.7333,-154.08908,-102.67143,-32.53062,-34.652313,-124.335075,-146.32419,-68.99777
1216,-55.280964,-52.98187,-62.099792,-43.42772,-99.803444,-55.08259,-77.75913,-145.11002,-118.706665,-100.696,-41.28778,-58.01942,-90.45986,-68.60344,-79.554794
1217,-40.84994,-31.633234,-98.885414,-136.34976,-60.4712,-35.161083,-86.404594,-148.88748,-100.38052,-81.30168,-62.15853,-61.71145,-118.4268,-131.76715,-58.292496
1218,-31.955729,-59.37158,-145.52505,-106.09326,-56.702747,-19.054085,-73.708626,-130.48267,-57.01817,-133.76056,-31.048817,-36.955704,-57.72333,-132.86423,-73.78789
1219,-54.341164,-75.91408,-83.12097,-50.07245,-97.5508,-52.13707,-130.8313,-54.70618,-125.09992,-136.72746,-48.561226,-81.48812,-59.26723,-87.339676,-137.7386
1220,-51.775024,-30.352657,-75.86629,-110.73714,-62.34089,-42.973568,-43.79112,-89.65949,-144.06331,-100.15568,-39.78265,-87.03303,-117.9291,-74.64818,-54.78601
1221,-51.60623,-86.86819,-85.257866,-111.399025,-65.93504,-68.04435,-68.04041,-165.00534,-101.126045,-119.0287,-30.919447,-36.731213,-95.43149,-132.4636,-47.59863
1222,-29.9428,-38.91549,-37.303234,-69.88885,-54.77127,-60.75809,-51.50513,-129.20708,-83.900566,-82.06091,-38.313313,-72.0827,-62.790066,-130.995,-58.726425
1223,-47.98707,-25.660263,-115.00976,-71.98527,-110.60803,-15.896908,-69.87105,-104.33971,-53.38786,-148.67593,-29.82437,-72.6506,-82.16401,-61.37405,-44.756813
1224,-47.662266,-70.661964,-114.71126,-84.95339,-126.542404,-58.04677,-54.114296,-93.56361,-106.06087,-53.512768,-50.648506,-83.844604,-65.15307,-101.64746,-120.16645
1225,-41.847424,-41.36755,-60.578693,-86.53443,-95.19912,-20.83234,-83.9203,-82.98642,-139.74535,-79.44054,-43.482,-65.666115,-118.11539,-139.98956,-64.23956
1226,-54.485806,-43.932327,-102.20128,-132.32965,-98.56018,-58.37464,-58.0164,-79.61989,-96.42564,-121.69526,-28.52817,-72.33313,-124.56743,-52.92198,-75.01181
1227,-58.223713,-77.08615,-56.1978,-104.43846,-110.82501,-67.18241,-55.376446,-51.42477,-119.182,-52.43355,-58.68207,-26.394804,-57.719894,-125.5814,-112.72679
1228,-58.640373,-38.254837,-64.45646,-69.89201,-40.8447,-47.127583,-59.572906,-156.27869,-85.05616,-133.64738,-30.490335,-63.256466,-107.145,-63.12058,-88.68308
1229,-57.828148,-73.80113,-42.03459,-76.66915,-166.41255,-62.283978,-71.84937,-67.34474,-96.04895,-116.79494,-32.551025,-84.829865,-74.87621,-53.021877,-87.42038
1230,-45.36075,-26.774475,-143.6674,-117.730934,-149.38416,-59.91101,-63.031967,-46.402645,-91.41154,-141.18932,-35.339268,-49.436848,-74.74111,-151.33429,-62.124832
1231,-45.185966,-20.6358,-91.54281,-100.24414,-138.66905,-10.4210825,-80.03659,-89.61392,-114.595505,-139.01414,-32.235428,-85.368546,-42.22669,-99.967224,-86.51298
1232,-60.3867,-58.729244,-112.16807,-79.249435,-138.79446,-67.516304,-96.036995,-69.32357,-67.10259,-137.94289,-39.87606,-58.80632,-87.14351,-63.603016,-131.8366
1233,-30.89557,-49.42741,-139.5072,-103.80498,-127.87932,-59.046402,-46.762276,-138.28172,-131.64284,-41.85678,-24.497787,-75.12637,-67.02156,-53.10337,-53.010612
1234,-57.815445,-88.614746,-46.31187,-52.86641,-93.71029,-41.398937,-66.32104,-80.58677,-57.173973,-94.89455,-51.22137,-83.70892,-107.33832,-81.85252,-152.25877
1235,-57.304333,-34.931515,-75.929306,-53.33418,-120.83622,-60.289738,-59.375603,-63.79309,-92.99919,-96.28595,-42.69198,-68.678055,-73.4791,-51.527477,-109.968735
1236,-51.206135,-54.877155,-117.23644,-33.80629,-40.588547,-25.031206,-40.663136,-88.12133,-63.640144,-99.15615,-31.99702,-52.502728,-41.202427,-104.25079,-75.393486
1237,-42.445717,-80.14667,-84.61854,-47.13891,-115.25532,-64.75771,-85.059906,-59.54121,-142.12918,-88.55878,-30.40231,-72.24201,-53.41094,-119.70538,-73.57755
1238,-56.24849,-73.49181,-110.442215,-42.481956,-75.49099,-60.92952,-57.46357,-76.315445,-95.2826,-77.56391,-24.571753,-31.882158,-58.42591,-127.00801,-71.173706
1239,-33.599445,-84.808426,-72.82863,-47.57115,-178.24377,-33.128086,-97.178795,-121.81336,-102.332016,-80.35819,-61.32833,-78.29609,-97.75867,-63.93505,-86.57043
1240,-49.336834,-42.83986,-75.800026,-43.276394,-114.89807,-25.343626,-54.00241,-145.46228,-53.165398,-116.42709,-34.091522,-69.11423,-40.716267,-71.89508,-70.06598
1241,-35.030426,-39.112938,-108.56885,-59.242516,-84.42671,-18.911673,-84.297325,-120.171524,-76.13526,-98.1836,-56.479473,-68.459946,-69.76567,-77.05933,-78.921524
1242,-58.5655,-82.235725,-96.44623,-97.6087,-81.03736,-52.8915,-52.6028,-103.39963,-108.2853,-108.50351,-44.086933,-56.544735,-56.147903,-94.460144,-73.22448
1243,-32.931705,-59.902176,-68.78904,-62.431557,-104.27502,-62.50201,-82.01662,-153.73239,-96.26662,-127.49118,-35.317616,-31.096426,-73.47596,-123.2678,-51.975758
1244,-40.25267,-55.13622,-150.19623,-101.13366,-104.30402,-60.272724,-49.931324,-112.069496,-132.94847,-60.9177,-30.76144,-96.90011,-100.53065,-88.9397,-118.33959
1245,-40.494972,-61.77676,-61.066704,-87.116615,-106.03259,-61.05983,-48.833042,-105.86272,-67.487465,-76.523125,-28.241737,-41.476532,-92.567955,-44.54306,-88.40586
1246,-32.320164,-73.12675,-86.79339,-127.18737,-101.13113,-55.776665,-64.898895,-85.47776,-97.65662,-107.39446,-39.59696,-44.82721,-41.371178,-71.68612,-81.50588
1247,-41.544384,-66.69403,-47.255074,-138.82315,-140.90424,-65.55054,-101.7221,-73.48388,-103.796165,-112.2615,-44.95865,-73.00407,-76.833755,-98.949356,-98.18622
1248,-38.044975,-83.086716,-137.27113,-45.5887,-45.653683,-59.02917,-60.843555,-99.19646,-89.85205,-125.32319,-25.840534,-79.1748,-78.2274,-57.78165,-63.606735
1249,-51.26115,-30.168873,-135.3146,-34.24235,-92.68214,-61.630398,-74.07013,-81.11877,-65.83699,-131.72516,-32.632362,-35.439476,-117.74722,-46.56019,-66.93733
1250,-38.26421,-77.89129,-144.20648,-90.90825,-101.60186,-65.74232,-33.80813,-154.40318,-119.9692,-76.57487,-38.069225,-49.216038,-134.52864,-77.3965,-147.51328
1251,-35.9528,-55.579727,-107.77923,-66.15954,-84.932274,-60.14094,-46.961594,-83.946335,-69.50424,-127.83995,-30.078688,-32.175667,-71.83339,-60.46566,-65.413605
1252,-51.149796,-62.175117,-61.7879,-86.35728,-109.517166,-68.69285,-68.43635,-73.93141,-66.17819,-94.64381,-59.260006,-39.150597,-69.68716,-118.53425,-96.3014
1253,-39.569633,-56.76952,-145.38063,-92.61522,-106.215996,-66.738655,-119.40009,-70.507645,-112.36161,-98.24108,-61.484158,-65.68974,-71.66484,-72.071556,-125.61074
1254,-43.508045,-75.74149,-128.49734,-147.40575,-98.00441,-61.923546,-53.750637,-44.214226,-48.03063,-66.98742,-49.935535,-75.56879,-82.79966,-79.9089,-79.342545
1255,-37.153828,-76.923706,-87.997604,-76.295364,-84.34741,-62.481293,-73.36466,-140.53413,-68.634125,-85.536835,-39.42156,-39.36778,-46.550663,-138.50336,-92.761314
1256,-26.423775,-60.87824,-50.67962,-110.62473,-73.49453,-59.076897,-62.706776,-100.740524,-138.92943,-96.20303,-20.50879,-61.52827,-101.14093,-106.20619,-81.02721
1257,-46.637653,-70.490486,-87.937546,-86.70979,-125.50494,-52.013813,-66.8474,-70.7662,-140.34502,-79.72555,-36.024426,-45.053062,-59.192917,-103.090485,-115.4217
1258,-29.9823,-70.04099,-102.49555,-60.83993,-129.12537,-67.412926,-76.12399,-50.589546,-104.405975,-137.98387,-29.172045,-44.00796,-110.57095,-72.05945,-62.094753
1259,-58.301697,-74.14776,-71.46064,-57.532917,-109.90384,-66.63908,-82.05532,-123.05662,-114.41399,-125.46111,-14.73125,-82.8358,-75.56652,-93.26315,-146.59253
1260,-54.978497,-55.45729,-86.77802,-122.47048,-107.1283,-66.902824,-108.99028,-69.396576,-122.195816,-104.48921,-40.04885,-65.82188,-99.595314,-146.47275,-148.7781
1261,-33.34608,-65.54753,-81.339325,-46.118572,-146.09633,-45.530643,-68.82274,-41.5627,-119.14045,-100.34937,-38.49842,-41.723118,-86.5292,-64.62265,-69.50128
1262,-57.638588,-56.13238,-75.33298,-57.50358,-95.71222,-52.062958,-48.30287,-47.316734,-67.70477,-181.48483,-45.790165,-59.685177,-46.16252,-133.94986,-62.16749
1263,-55.787895,-92.50899,-119.488976,-52.24859,-61.118134,-67.42811,-91.529366,-89.59689,-84.862625,-95.2982,-22.585712,-75.01969,-77.55847,-48.201504,-55.84804
1264,-30.16526,-21.624672,-105.97515,-73.47209,-85.27329,-17.096794,-64.662994,-48.135235,-103.24877,-91.49074,-46.317425,-73.29964,-91.23965,-87.900955,-61.14326
1265,-57.443146,-29.29907,-81.31035,-59.532112,-107.18637,-10.234431,-49.686222,-66.70189,-97.01985,-104.85292,-28.588842,-37.106377,-131.61581,-147.4836,-82.21416
1266,-35.60061,-81.08886,-51.909184,-109.969376,-75.61058,-61.07253,-97.610565,-84.15926,-102.92891,-120.61643,-57.4166,-30.601192,-162.28514,-135.04286,-113.670685
1267,-59.760883,-80.813354,-157.89412,-51.26053,-80.59056,-41.506184,-68.323494,-54.762493,-75.731514,-110.90735,-59.073845,-52.01891,-102.79163,-44.103737,-49.442528
1268,-41.521736,-40.86377,-98.615906,-99.30132,-140.41676,-62.494892,-57.758728,-109.25575,-50.784225,-136.77188,-42.649723,-32.447197,-63.094826,-101.722336,-55.115612
1269,-39.246033,-74.60216,-46.881935,-79.07547,-85.390236,-61.72608,-82.24265,-53.060368,-128.93161,-84.37559,-39.86244,-63.77878,-64.80026,-100.69305,-142.60211
1270,-37.287777,-38.426975,-69.79353,-129.7456,-45.94372,-13.260705,-68.843475,-107.9344,-155.11778,-73.30021,-58.40119,-40.46603,-93.334564,-64.29768,-66.33261
1271,-35.76622,-56.48768,-54.52995,-151.41916,-107.612015,-30.061758,-42.99007,-62.60692,-73.31378,-123.40663,-40.19606,-66.017365,-131.85419,-39.712704,-69.25795
1272,-31.40789,-35.25315,-127.67494,-114.58254,-73.965485,-31.559984,-68.311295,-99.135185,-56.61065,-59.677406,-27.560583,-60.066723,-68.1953,-123.653824,-93.290436
1273,-57.57607,-32.98768,-102.63696,-103.43428,-108.06367,-67.0222,-58.64865,-76.84511,-52.562153,-91.35773,-28.550835,-63.24749,-89.52188,-103.427086,-60.010525
1274,-34.76683,-62.220245,-92.68085,-54.73107,-70.65914,-46.046936,-58.087097,-77.63981,-76.28262,-57.301178,-40.642536,-48.735985,-112.71244,-114.32029,-81.862144
1275,-40.150005,-57.72499,-136.60468,-143.54652,-84.93378,-13.95289,-43.399857,-94.19954,-68.186226,-81.60217,-29.314623,-50.336967,-90.989624,-47.641613,-137.22878
1276,-58.309105,-84.0605,-91.395065,-49.63166,-89.02623,-35.57,-66.17322,-55.6258,-129.63995,-89.373474,-41.077133,-50.58837,-75.69903,-144.69624,-72.22338
1277,-57.22816,-30.923677,-81.64963,-50.538677,-61.27857,-30.63313,-87.456764,-61.85215,-105.17272,-89.53068,-36.373425,-59.475014,-121.928055,-91.59321,-72.91423
