,Reacher-v11_seed_0,Reacher-v12_seed_0,Reacher-v21_seed_0,Reacher-v22_seed_0,Reacher-v31_seed_0,Reacher-v32_seed_0,Reacher-v41_seed_0,Reacher-v42_seed_0,Reacher-v51_seed_0,Reacher-v52_seed_0,Reacher-v60_seed_0,Reacher-v61_seed_0,Reacher-v62_seed_0,Reacher-v11_seed_1,Reacher-v12_seed_1,Reacher-v21_seed_1,Reacher-v22_seed_1,Reacher-v31_seed_1,Reacher-v32_seed_1,Reacher-v41_seed_1,Reacher-v42_seed_1,Reacher-v51_seed_1,Reacher-v52_seed_1,Reacher-v60_seed_1,Reacher-v61_seed_1,Reacher-v62_seed_1,Reacher-v11_seed_2,Reacher-v12_seed_2,Reacher-v21_seed_2,Reacher-v22_seed_2,Reacher-v31_seed_2,Reacher-v32_seed_2,Reacher-v41_seed_2,Reacher-v42_seed_2,Reacher-v51_seed_2,Reacher-v52_seed_2,Reacher-v60_seed_2,Reacher-v61_seed_2,Reacher-v62_seed_2
240,-406.21082,-407.45703,-427.2485,-437.77338,-411.2269,-434.0768,-432.046,-431.2606,-495.37338,-463.50095,-469.99533,-494.3872,-475.14194,-347.2869,-302.3404,-382.7338,-381.99356,-361.20322,-443.3053,-444.5023,-412.3299,-512.3271,-424.70645,-459.97806,-422.1585,-429.64517,-418.68124,-467.8948,-455.61038,-490.21872,-456.6761,-512.4765,-564.7785,-516.53955,-586.62225,-520.11456,-607.3792,-529.8826,-533.0955
241,-403.67325,-370.78833,-410.49286,-457.1605,-450.58548,-433.18658,-527.0605,-494.47873,-505.51382,-476.54657,-506.05475,-473.5658,-505.4632,-368.9705,-311.94785,-411.63507,-352.65665,-387.07437,-397.67172,-400.95047,-455.1776,-445.1197,-411.5069,-466.94095,-478.00317,-420.9076,-577.961,-445.09796,-436.39233,-511.97464,-537.4703,-568.3609,-508.0196,-493.69992,-532.9127,-558.66425,-504.4758,-527.4248,-542.35547
242,-393.33096,-374.07397,-406.83707,-409.00204,-482.38757,-468.3974,-380.06885,-497.7707,-517.2115,-464.22733,-506.2898,-472.77054,-504.47794,-361.96637,-349.9699,-409.46066,-382.4391,-379.51233,-415.3544,-456.6261,-468.42636,-472.78793,-449.6124,-436.52118,-418.46353,-429.2889,-459.33206,-400.47757,-483.8746,-477.85376,-512.0073,-495.9467,-548.32166,-488.1423,-602.1835,-526.0648,-595.1751,-473.14496,-499.7588
243,-297.1493,-335.927,-415.9545,-434.5802,-487.6572,-493.46027,-450.5513,-456.00635,-496.44168,-486.50266,-483.91653,-465.3517,-548.46576,-362.93924,-379.5768,-352.61667,-391.91818,-403.9677,-449.30304,-424.16226,-441.37714,-420.37936,-429.52853,-443.84622,-451.70245,-435.16965,-495.27792,-474.9952,-476.9945,-453.75732,-439.23508,-556.36694,-548.6853,-526.6982,-558.54767,-528.9456,-529.32623,-513.4607,-567.34247
244,-361.37482,-378.66476,-431.36722,-399.97006,-465.2886,-490.75378,-488.4644,-499.78455,-445.4327,-498.50937,-545.8675,-567.56146,-453.93542,-358.03333,-390.31522,-364.2584,-358.73218,-439.95087,-386.47137,-399.29056,-435.96844,-490.50723,-506.91614,-470.04605,-415.13068,-469.8952,-485.79688,-413.98337,-472.74814,-438.318,-452.88712,-528.75354,-498.1789,-467.27246,-550.9856,-539.83966,-521.39087,-501.54196,-552.0163
245,-395.5114,-387.3034,-380.87152,-391.20358,-469.33997,-441.07373,-426.88107,-434.17343,-489.2673,-464.8408,-438.86188,-464.31674,-476.14597,-391.37912,-388.71356,-434.42148,-410.04465,-385.13205,-386.69516,-423.93198,-430.7177,-495.6397,-431.73996,-506.45053,-388.37003,-492.9258,-508.45776,-441.6219,-504.34058,-480.852,-513.8216,-440.7035,-569.7638,-548.4658,-568.08575,-574.697,-524.1766,-562.2782,-543.06366
246,-413.58948,-415.55313,-379.61618,-424.74228,-431.4957,-420.54553,-458.59692,-452.5326,-493.85278,-520.5223,-454.75153,-532.2997,-483.44727,-354.9423,-332.3986,-386.24942,-396.4918,-352.83273,-445.21762,-427.61517,-418.80127,-413.99014,-442.25455,-440.17218,-460.37466,-484.12097,-529.22644,-531.23926,-442.9523,-433.13724,-543.9594,-499.15112,-541.1358,-471.29736,-507.39313,-496.23965,-478.38943,-542.197,-570.7133
247,-371.13483,-348.03284,-397.4183,-445.66135,-424.19522,-460.22464,-462.92725,-496.29376,-500.14532,-561.7754,-485.30383,-470.6292,-478.38748,-338.65564,-368.18384,-431.10886,-408.7486,-386.49725,-427.1366,-401.8391,-401.70493,-419.1913,-404.3934,-464.38605,-463.8926,-430.81754,-477.7902,-412.64142,-464.5186,-468.92792,-504.1082,-558.95856,-541.0124,-524.4082,-535.6492,-532.5942,-501.26724,-518.65753,-578.1737
248,-356.25455,-339.41864,-370.4546,-448.87155,-442.3941,-472.44678,-421.68164,-438.11902,-472.98517,-572.21686,-515.66156,-451.6427,-475.87207,-363.2901,-327.19916,-369.57922,-359.052,-380.3944,-411.4199,-398.73145,-421.3805,-488.91385,-411.9222,-429.578,-435.5707,-452.6776,-445.00015,-438.70972,-484.4901,-496.41397,-484.25122,-509.50098,-489.1197,-495.52322,-576.466,-540.8061,-622.40186,-501.4238,-560.57965
249,-365.2954,-320.39243,-481.15128,-430.75452,-439.2729,-434.4239,-438.6983,-466.59274,-469.655,-462.46436,-494.7023,-552.82776,-503.4009,-342.79172,-362.1591,-367.7302,-372.2706,-407.77863,-469.13864,-472.5093,-395.9757,-498.1924,-438.75198,-463.10367,-422.6417,-499.69534,-410.17673,-413.6554,-435.24448,-516.12933,-482.61984,-513.9077,-492.2214,-498.2437,-543.7697,-519.9056,-524.59735,-507.49744,-536.3548
250,-404.83862,-348.25986,-391.70364,-435.99316,-478.28,-447.8759,-476.12772,-466.30444,-511.71304,-450.59366,-430.9416,-431.35837,-435.56467,-419.82867,-343.04938,-396.75745,-353.53442,-354.33395,-455.3245,-483.43936,-413.35544,-472.27335,-477.95496,-440.6833,-472.64725,-482.43915,-457.63397,-430.93542,-459.12903,-506.58118,-502.62054,-512.1444,-539.65326,-531.19086,-510.51956,-506.15353,-567.0468,-503.98334,-530.2567
251,-389.87878,-358.12674,-399.66653,-440.01175,-439.05646,-447.22784,-458.76013,-481.2209,-510.53998,-508.01382,-452.38693,-500.8986,-487.6677,-425.63074,-317.53207,-389.06656,-404.01178,-394.69357,-395.85986,-438.8994,-461.89355,-426.65958,-493.9486,-443.66843,-474.5768,-453.72034,-463.00885,-435.37405,-500.36075,-408.5651,-486.82745,-562.5785,-503.41348,-528.2548,-571.70544,-551.33246,-597.2926,-544.43475,-620.6216
252,-336.5454,-404.21295,-410.21216,-381.14618,-457.36536,-471.70688,-432.1838,-447.34872,-477.15393,-477.42545,-466.67706,-507.65173,-483.3741,-396.13947,-344.0187,-346.2934,-388.16687,-437.49188,-467.74118,-442.26587,-400.17432,-448.214,-425.92545,-444.0763,-446.81625,-475.72504,-426.67538,-427.2021,-465.00275,-406.6012,-478.3419,-511.2386,-534.1596,-479.6374,-539.6031,-578.4835,-518.40594,-524.603,-544.0548
253,-419.915,-352.26923,-405.6051,-387.0548,-449.82034,-492.4815,-464.3948,-483.089,-530.77203,-494.2694,-464.71405,-424.47104,-516.0502,-398.70532,-375.88956,-376.1669,-368.07254,-390.18643,-395.26273,-404.80646,-437.2818,-492.11658,-405.3764,-413.9927,-433.169,-489.95184,-478.76108,-430.28445,-468.90442,-488.478,-475.589,-586.6041,-539.158,-508.83466,-532.7459,-567.0876,-501.50998,-596.7563,-534.6465
254,-382.76114,-396.6875,-360.99344,-404.57,-477.94592,-494.73093,-411.04974,-490.23373,-516.9852,-494.06616,-510.20807,-452.2264,-460.6142,-375.58972,-381.2113,-386.84988,-413.61624,-412.16245,-418.53394,-407.29587,-380.3415,-475.14465,-427.9018,-479.07773,-436.85712,-453.28464,-446.14194,-458.86066,-486.05423,-450.96838,-514.2017,-541.52783,-541.2526,-503.10535,-538.49817,-626.163,-547.16296,-544.50287,-525.91724
255,-387.9835,-444.75015,-461.52167,-411.8929,-476.6708,-420.24054,-417.96323,-534.9287,-529.316,-502.55994,-458.42896,-446.34528,-454.22427,-319.3967,-361.01788,-391.44025,-417.50388,-385.59656,-409.24716,-437.97806,-458.74106,-452.47003,-429.12518,-396.12866,-453.56937,-428.37265,-479.71817,-451.9406,-432.16946,-438.1387,-543.64746,-475.4125,-500.09387,-514.26276,-540.7501,-512.47754,-606.2449,-505.33295,-528.6139
256,-406.03555,-367.39566,-420.22842,-471.29343,-451.23114,-433.7839,-437.15387,-503.88086,-449.71582,-445.4857,-538.64874,-503.81125,-518.9559,-338.05276,-351.54343,-391.74326,-439.87393,-405.14893,-398.9056,-415.76434,-421.42712,-495.00284,-449.13297,-410.79816,-433.66382,-499.70334,-493.30566,-475.51697,-440.02377,-450.19565,-501.6376,-508.73734,-518.8607,-514.21826,-535.2949,-510.4463,-581.5424,-574.7449,-512.6655
257,-471.7681,-348.01468,-411.68393,-407.27527,-445.35052,-449.99017,-463.97867,-463.03342,-486.25415,-493.49112,-464.07004,-501.09027,-499.4306,-391.76352,-353.77765,-382.03537,-401.82117,-421.74625,-395.41757,-429.31363,-436.2236,-430.98236,-483.89853,-422.30505,-497.53946,-472.07446,-493.2843,-434.01117,-447.32092,-450.9292,-481.8319,-524.12195,-485.62228,-526.795,-531.58545,-559.7188,-524.3859,-516.8399,-592.3544
258,-390.23816,-337.10977,-426.90323,-432.12537,-403.4239,-466.12424,-463.143,-427.6862,-511.1738,-484.50485,-440.6949,-455.39633,-478.83835,-402.37222,-357.7683,-378.53958,-416.0575,-374.772,-381.39682,-400.79666,-497.92017,-442.2392,-469.44672,-533.406,-442.54126,-478.938,-493.97083,-386.51422,-453.41516,-487.84488,-463.45984,-492.689,-557.0575,-573.57074,-500.7261,-511.41415,-598.6963,-494.45398,-607.0924
259,-394.77182,-397.41345,-440.12585,-452.0776,-468.58313,-438.33206,-495.14948,-479.1054,-517.2932,-435.7833,-462.29608,-441.6948,-494.12128,-361.91455,-391.66415,-412.163,-448.37402,-386.5922,-399.6847,-370.7229,-396.94995,-449.66086,-417.08405,-448.43024,-425.59494,-491.1279,-413.75858,-458.16742,-502.49326,-419.08713,-531.1117,-467.4613,-541.2733,-529.8378,-544.2048,-583.0458,-484.2479,-536.11786,-563.75995
260,-393.31564,-364.55093,-404.73135,-433.53262,-446.66583,-455.98285,-465.77658,-414.18143,-510.8762,-457.0782,-489.6111,-458.6087,-462.97382,-362.9933,-355.93555,-402.40823,-370.093,-385.13965,-385.31473,-367.9573,-403.59158,-462.20215,-421.5774,-477.31836,-418.59933,-434.5681,-503.038,-511.99197,-499.92398,-472.02695,-476.78644,-552.7035,-527.24396,-497.51093,-519.267,-606.93085,-527.6027,-540.0612,-560.16345
261,-460.96387,-321.7834,-372.6905,-462.95996,-419.90317,-426.0347,-428.39236,-463.57568,-476.70575,-460.9435,-476.12927,-494.57776,-473.15775,-387.83878,-356.41385,-375.3108,-400.88354,-438.4335,-414.03217,-403.55844,-420.34183,-415.51617,-441.71524,-510.9793,-453.4462,-552.30743,-416.98038,-470.3476,-487.41455,-464.69513,-511.67523,-599.4008,-541.42413,-570.9535,-507.56335,-524.1344,-521.0036,-557.82043,-589.853
262,-391.4029,-359.86606,-407.99942,-380.30237,-423.95093,-436.06335,-494.22055,-427.38815,-468.0692,-513.5868,-498.6565,-460.01285,-500.5195,-347.3245,-338.24283,-361.36002,-320.2748,-405.42297,-424.23676,-377.30112,-417.65256,-430.4168,-434.485,-417.05646,-500.4111,-453.46622,-438.68,-502.40262,-493.757,-534.8951,-464.98383,-490.9248,-494.80722,-551.42834,-546.0526,-487.67508,-562.0538,-533.56683,-500.97308
263,-420.31604,-410.52463,-461.13214,-415.74164,-423.79974,-426.17993,-452.85175,-448.09036,-449.63943,-475.0839,-437.66348,-453.04578,-488.7415,-372.66818,-376.30225,-381.8049,-369.6414,-429.5466,-381.1219,-378.2,-415.42337,-457.57733,-443.447,-486.03848,-492.50613,-481.8139,-422.9706,-505.17642,-428.83035,-405.68008,-456.1347,-561.4774,-489.473,-490.97275,-621.549,-559.0515,-520.67615,-560.1512,-537.48364
264,-376.55008,-395.1862,-402.58698,-408.84583,-435.27194,-407.8678,-446.0234,-439.7335,-445.69757,-523.16876,-536.69946,-434.83865,-493.4829,-371.50217,-333.59683,-400.48227,-366.76886,-405.68414,-419.42908,-453.37088,-493.1817,-451.04486,-469.81674,-434.35675,-444.0589,-445.5171,-524.4218,-432.47894,-455.6731,-478.34235,-538.965,-530.83813,-543.3624,-499.9954,-524.61194,-565.24414,-535.4467,-573.48895,-574.2034
265,-402.07318,-327.9825,-446.92905,-457.1291,-491.0745,-430.8883,-484.2168,-467.80966,-454.29102,-551.697,-518.33484,-456.70642,-467.74893,-366.87292,-350.8553,-377.6328,-361.88187,-375.91904,-416.62863,-453.9066,-380.98764,-440.63895,-418.78754,-433.20554,-480.00488,-466.7716,-534.6011,-446.74265,-489.165,-410.5559,-464.03952,-510.55966,-492.16,-490.163,-469.86688,-510.58136,-496.66364,-492.25653,-554.549
266,-368.21698,-442.53522,-435.43143,-446.74454,-433.35974,-450.07385,-446.85443,-427.25192,-461.88257,-512.1117,-556.57227,-482.35037,-456.24915,-390.48776,-376.97427,-368.2785,-364.1396,-357.8389,-376.13544,-410.3933,-390.4774,-469.61032,-528.02466,-508.0121,-413.83524,-474.03186,-428.72174,-473.45062,-482.57712,-443.96896,-513.0238,-497.5999,-475.74188,-541.29584,-505.5841,-509.70792,-507.87122,-529.9259,-553.5085
267,-344.949,-373.22656,-441.10934,-432.17453,-473.88107,-487.48508,-462.65555,-432.793,-463.07043,-475.48828,-474.40717,-528.6624,-494.37982,-393.99265,-340.54538,-347.87073,-374.49637,-424.6666,-439.93942,-437.5301,-391.21948,-439.49777,-482.7193,-411.11334,-396.54526,-536.33435,-435.88745,-389.8983,-487.96014,-449.96432,-468.18915,-485.49408,-543.2006,-511.1535,-501.75464,-545.91943,-568.58325,-541.6844,-537.86
268,-367.62143,-364.7389,-409.5743,-403.69363,-444.2829,-447.44266,-406.05927,-456.78787,-456.4649,-443.9791,-480.51215,-495.69806,-439.00894,-385.0773,-355.9252,-363.85367,-413.3272,-451.81543,-388.8908,-470.24313,-411.62823,-433.22018,-436.36246,-450.2316,-450.8332,-494.11893,-494.92545,-440.67148,-390.37897,-424.8475,-496.27057,-511.8263,-552.1547,-491.04977,-502.88055,-519.0518,-533.35406,-495.67197,-593.54956
269,-407.9647,-314.31888,-388.56512,-392.91968,-467.51718,-423.59888,-400.09473,-443.7525,-540.58417,-458.52072,-445.10043,-495.3089,-515.3182,-406.39697,-367.89374,-384.5197,-355.965,-442.4933,-416.55588,-439.84818,-441.99524,-558.0503,-439.25372,-568.76544,-453.01538,-434.71387,-510.75308,-449.64587,-464.704,-422.23572,-493.41635,-540.95844,-575.0528,-492.80194,-557.7105,-502.28934,-482.8532,-522.5869,-532.2477
270,-380.9222,-391.60376,-372.92038,-409.64407,-426.75952,-434.08157,-468.59216,-494.59738,-484.92764,-507.41812,-523.1841,-469.8047,-484.4107,-358.42438,-339.30234,-386.5162,-381.54105,-372.45444,-379.7125,-428.84216,-457.41943,-472.1262,-409.9227,-475.68576,-388.0841,-465.67438,-539.05804,-379.85992,-482.7259,-448.72308,-502.89386,-515.54736,-482.37402,-516.3709,-572.3976,-503.35992,-556.5956,-558.02545,-547.30457
271,-366.7919,-322.64804,-412.73114,-429.85693,-426.2783,-459.23962,-461.51416,-524.4084,-450.49683,-511.06262,-463.7509,-541.38574,-473.3808,-368.9292,-346.849,-349.20776,-372.10028,-394.52844,-372.86005,-411.1469,-459.48404,-416.51605,-430.0271,-497.80457,-481.66614,-409.20145,-453.33008,-505.04828,-476.74844,-405.67245,-466.99048,-479.4722,-539.466,-477.44836,-624.805,-521.3476,-504.0273,-490.37943,-555.653
272,-440.31113,-381.00858,-418.03177,-432.47824,-387.81653,-509.50714,-435.14877,-475.11417,-462.4756,-560.7425,-526.0186,-448.46463,-516.6837,-369.32645,-362.1267,-366.31567,-347.30508,-416.15527,-447.92276,-404.9302,-391.53476,-423.38004,-433.2349,-493.83713,-467.30392,-465.2503,-504.38766,-467.16077,-482.57498,-431.96045,-439.772,-564.028,-504.7284,-490.4044,-506.15442,-562.4084,-596.1044,-514.2886,-526.2516
273,-420.43246,-340.1034,-392.1253,-432.01547,-452.8546,-462.94955,-525.39404,-463.1648,-523.66205,-467.21573,-519.0152,-557.0252,-573.08795,-377.5276,-360.84024,-375.8501,-445.07623,-444.76065,-440.83817,-401.35202,-479.4389,-498.2299,-456.85208,-456.86902,-429.44766,-486.47607,-545.10846,-499.84824,-417.4983,-528.7783,-495.04016,-510.4116,-482.90683,-495.60764,-521.14215,-558.4552,-590.8589,-537.4552,-585.7255
274,-390.9866,-365.4059,-446.29123,-490.56027,-486.80045,-398.25412,-461.68362,-534.796,-456.78098,-492.84598,-443.1434,-454.01917,-550.3681,-418.8958,-366.4414,-375.41498,-413.82605,-417.21625,-439.0992,-411.86905,-403.16272,-426.96024,-477.11243,-435.87665,-447.23776,-465.28152,-505.1076,-444.65878,-457.31204,-517.20264,-472.37073,-515.748,-455.52362,-467.7717,-527.0215,-547.2976,-528.90125,-480.77087,-638.1338
275,-405.05872,-341.0644,-406.55325,-412.5579,-440.05734,-462.21622,-419.48477,-488.96094,-507.28775,-442.4074,-609.2192,-479.08105,-495.42206,-363.77808,-334.52664,-411.81198,-352.15137,-410.45554,-409.33215,-463.77103,-410.8992,-415.2409,-434.22906,-493.36157,-427.2666,-429.31992,-434.03204,-433.18124,-547.8756,-469.7699,-474.06604,-468.97522,-531.0094,-559.2964,-493.08936,-557.28125,-512.165,-559.2995,-580.95233
276,-386.9992,-372.5128,-424.31302,-434.78622,-426.97598,-485.7855,-462.1857,-492.2023,-494.90018,-473.2126,-487.8591,-466.2616,-467.61032,-372.64087,-361.02875,-423.61853,-360.97678,-415.7913,-395.1167,-470.0238,-385.41003,-410.97394,-427.255,-443.27466,-432.74792,-453.278,-470.75696,-404.0772,-478.15726,-490.07343,-442.08273,-492.58307,-531.2791,-491.42654,-534.4287,-557.6722,-512.8167,-614.66925,-573.75305
277,-453.43668,-399.4008,-399.92154,-414.75055,-400.3171,-453.20312,-442.1637,-452.66486,-459.97876,-505.80118,-476.41153,-499.42795,-516.498,-389.23813,-376.6368,-383.78754,-453.08908,-408.85876,-470.2271,-448.49707,-397.1398,-455.66223,-423.18555,-445.40912,-482.9122,-443.84955,-482.98413,-482.90573,-419.80783,-517.33295,-530.5324,-482.08063,-512.02313,-496.83154,-545.1819,-606.38416,-500.72903,-564.9047,-552.19226
278,-388.10205,-334.06815,-319.44626,-390.10944,-412.47308,-414.82846,-422.81482,-483.44162,-481.7295,-479.02362,-453.1071,-481.05014,-463.5283,-346.74094,-322.24377,-382.63193,-343.39966,-427.60486,-416.3072,-386.7305,-435.26987,-490.3354,-419.95157,-491.02963,-442.3886,-462.55505,-483.95566,-407.83652,-466.33228,-499.42258,-458.82318,-532.601,-509.05228,-511.50613,-575.97406,-478.43805,-559.80743,-509.37976,-528.1549
279,-400.21344,-408.12344,-384.18512,-493.00876,-450.4039,-437.67505,-490.1148,-478.94196,-485.68063,-541.6331,-441.85086,-453.73087,-453.8055,-373.6912,-327.72226,-409.80035,-372.8318,-441.16913,-386.76074,-379.79904,-406.30698,-445.94775,-436.0245,-456.89844,-426.90344,-481.0957,-475.31854,-414.69296,-468.19077,-519.0927,-569.24255,-517.5455,-518.6159,-461.0717,-520.90405,-490.963,-608.5457,-546.871,-559.89435
280,-364.899,-375.2943,-364.52438,-374.19153,-433.71945,-466.35892,-496.01468,-446.3791,-576.8491,-544.5751,-475.26157,-466.89453,-477.4998,-439.9153,-333.0812,-389.68872,-363.77487,-404.61523,-363.2023,-432.558,-441.86758,-423.58456,-451.2708,-425.94373,-416.98257,-480.10822,-532.7857,-476.55362,-409.01062,-488.74765,-480.99683,-494.9419,-476.16315,-496.2701,-582.51245,-530.602,-515.6325,-466.94778,-487.34534
281,-427.16174,-344.26932,-439.1053,-389.20743,-440.90955,-446.7718,-414.54007,-447.34634,-539.803,-493.41827,-492.3804,-551.73004,-499.58487,-409.42114,-386.365,-367.11072,-378.6308,-427.5324,-424.8334,-462.0837,-428.33237,-442.80777,-454.2601,-491.27185,-466.18515,-448.612,-558.15985,-436.09482,-445.02423,-464.8727,-452.85266,-475.85666,-536.35425,-497.52097,-511.18723,-540.00885,-524.8508,-502.12793,-570.3466
282,-378.89948,-391.38266,-419.70758,-426.72925,-476.20694,-428.85754,-434.15628,-469.82587,-501.52066,-499.4639,-466.6188,-564.3029,-473.50586,-404.28308,-344.82852,-367.96118,-422.5946,-418.82913,-395.93756,-434.26187,-395.47052,-524.4719,-423.7781,-488.3131,-447.55325,-543.2737,-520.72284,-476.57007,-445.80093,-501.07297,-472.39038,-563.2082,-501.44553,-519.92334,-528.86475,-554.3702,-484.42316,-509.5074,-559.57495
283,-434.82474,-328.03857,-372.71063,-392.3567,-465.17188,-420.74115,-414.9635,-464.27423,-488.38815,-461.82745,-524.4086,-460.47302,-459.2513,-374.81607,-361.7897,-397.67188,-354.36237,-433.85513,-472.7973,-434.58252,-417.23193,-415.29108,-464.2346,-496.94757,-467.89587,-454.81216,-498.2735,-381.36105,-481.92453,-424.99057,-447.75125,-487.09937,-518.0677,-538.87976,-503.48703,-503.9639,-515.304,-491.4438,-591.527
284,-350.0739,-432.82608,-383.38495,-368.57538,-451.23526,-483.45596,-500.74985,-464.80646,-511.44202,-459.0639,-544.97595,-457.59518,-527.7422,-429.9185,-363.7703,-415.09775,-408.32404,-407.0776,-443.298,-477.61346,-464.18558,-477.71124,-429.0088,-472.89343,-449.75323,-480.7151,-500.65265,-483.49753,-496.0092,-493.3914,-461.69165,-539.94165,-521.3444,-489.96933,-532.8982,-516.1547,-600.3717,-490.63242,-549.3939
285,-353.80664,-433.70096,-411.15176,-455.82407,-419.39542,-472.46637,-465.49332,-464.15863,-487.23828,-555.5395,-442.9376,-458.76285,-458.2495,-360.27628,-296.0587,-411.02005,-385.22153,-440.7987,-451.6598,-436.3354,-398.39575,-449.56638,-435.09305,-477.01172,-511.1881,-500.09192,-512.938,-483.6079,-471.5763,-449.59128,-534.98114,-453.12878,-488.00253,-512.4793,-534.8776,-536.1471,-549.03674,-609.2793,-522.69275
286,-344.459,-329.64706,-389.26855,-423.47128,-470.11554,-436.72598,-453.25952,-474.94205,-492.1677,-484.62796,-464.3193,-500.49164,-505.47583,-403.03958,-345.64392,-374.2387,-378.4675,-365.66748,-411.46658,-394.76062,-404.96902,-455.01074,-445.00385,-518.67944,-521.0262,-509.88992,-408.18115,-398.26147,-470.7188,-407.99164,-503.11594,-504.99738,-465.4168,-503.18945,-562.40424,-514.2324,-517.31696,-547.0162,-526.785
287,-324.07513,-370.51746,-379.41797,-375.83804,-426.48413,-546.7127,-478.18173,-417.79004,-476.892,-554.02155,-529.2868,-467.505,-464.07642,-400.48233,-354.62726,-363.72348,-408.20605,-417.70038,-440.87756,-480.29172,-463.14786,-453.77518,-432.39276,-452.28308,-424.94217,-433.85092,-471.93732,-465.30692,-438.9348,-451.50024,-529.4407,-539.12415,-565.43506,-525.8166,-511.29123,-536.8665,-619.12726,-493.50528,-513.5109
288,-337.60272,-364.05276,-425.9423,-371.51593,-415.3109,-476.8391,-450.10623,-481.1929,-545.9279,-493.14798,-464.44827,-473.86078,-515.38367,-346.1899,-346.6779,-362.1853,-397.3942,-447.93964,-396.26752,-409.98923,-412.8911,-457.64972,-528.1737,-457.11902,-509.45602,-460.87137,-443.8591,-423.923,-470.93127,-489.83823,-457.84293,-526.6537,-528.02734,-463.29388,-583.075,-565.01935,-499.06534,-542.9656,-523.30145
289,-356.87607,-376.46518,-413.86487,-446.85138,-403.92886,-429.6932,-521.92004,-461.07837,-527.43695,-457.56888,-499.21405,-455.3522,-522.67426,-399.01367,-360.81046,-407.75378,-421.5161,-393.40094,-411.27258,-375.92276,-395.4621,-457.9847,-484.41034,-429.23386,-461.6351,-415.22186,-458.94223,-513.21954,-522.0602,-495.02695,-498.38162,-534.69745,-478.31638,-523.402,-553.159,-535.5748,-589.96674,-509.28235,-545.78406
290,-423.20593,-375.64658,-365.5562,-437.29312,-421.8612,-449.2441,-469.49905,-434.868,-484.01166,-497.01892,-496.0973,-536.06415,-513.13086,-355.8333,-319.59744,-359.62408,-367.21982,-412.4407,-396.73648,-386.35928,-421.23843,-466.0045,-458.99695,-452.39224,-459.003,-506.3057,-538.0705,-448.44235,-493.92252,-477.85355,-502.9289,-533.5805,-525.80524,-556.321,-533.5156,-487.9615,-482.97885,-519.65674,-567.4337
291,-390.38083,-377.56744,-349.8042,-432.63516,-447.17706,-451.58676,-436.75766,-449.4905,-549.6668,-542.35706,-515.262,-479.69443,-495.13635,-358.75867,-394.1862,-379.56528,-411.2996,-436.78735,-397.0831,-390.2446,-390.341,-447.85397,-415.28177,-458.4355,-431.77164,-475.28033,-446.9366,-397.64496,-461.1841,-473.65707,-490.55423,-533.63354,-530.0373,-466.93112,-562.95795,-488.74344,-607.756,-498.93954,-540.1833
292,-333.56973,-348.6809,-380.20404,-451.51495,-437.5806,-409.93167,-417.74905,-409.46854,-505.73782,-474.39026,-463.66077,-490.23026,-486.45493,-391.9143,-338.61426,-337.26306,-363.37198,-396.36615,-390.0425,-436.4682,-472.58762,-387.0017,-427.56274,-445.29117,-443.89578,-442.9995,-476.5927,-446.78125,-446.4436,-457.82788,-477.8183,-540.3655,-488.6716,-481.5734,-507.97693,-518.6461,-513.084,-523.1735,-531.5936
293,-398.41415,-372.58676,-423.31342,-406.7057,-448.04446,-518.26996,-443.096,-495.46756,-510.0471,-447.30008,-514.0209,-420.73096,-542.79224,-329.41946,-372.6724,-395.8022,-392.8507,-415.65918,-381.98834,-408.45685,-414.10034,-490.75848,-457.44724,-474.52042,-521.2523,-525.6649,-431.8921,-438.74936,-488.33957,-469.06998,-439.58368,-467.41272,-539.6313,-521.3753,-520.1141,-534.5146,-585.52155,-488.57172,-565.2586
294,-404.8492,-295.62173,-392.91495,-405.70975,-421.5251,-447.70752,-450.41904,-493.8534,-532.4767,-442.40732,-491.45114,-429.91183,-472.9546,-378.401,-404.15353,-340.8853,-421.35562,-391.18356,-370.90036,-432.81265,-387.3139,-447.96292,-444.91513,-416.4957,-437.60275,-433.89728,-494.81314,-422.5973,-472.31287,-481.87054,-489.66824,-525.0058,-515.1827,-523.1184,-614.8744,-571.8439,-520.64056,-565.0803,-535.3251
295,-353.30975,-370.9208,-420.6873,-391.12994,-475.41257,-436.1216,-441.9609,-453.73132,-479.54987,-500.43356,-508.72025,-472.11502,-462.9088,-350.30728,-388.24115,-385.23645,-429.90884,-389.92245,-454.1994,-412.51498,-478.99777,-444.74628,-470.96194,-464.7422,-428.94455,-458.81177,-508.25922,-457.8094,-495.29913,-519.9217,-470.50607,-521.8849,-460.7372,-531.0626,-565.66,-523.08307,-517.14087,-516.7638,-485.1027
296,-378.49664,-395.97128,-393.72952,-423.736,-436.4186,-459.44852,-474.47202,-445.8227,-534.6695,-512.8249,-489.77136,-460.18378,-481.4521,-405.62546,-364.2821,-374.77133,-379.85577,-375.7436,-387.29132,-412.3147,-417.99304,-464.78436,-477.87653,-457.0934,-429.79984,-433.04352,-513.7314,-426.1867,-484.23865,-491.99847,-505.73703,-548.10284,-556.04626,-528.3906,-469.0847,-598.9939,-493.10144,-567.3864,-531.2099
