,Reacher-v10_seed_0,Reacher-v20_seed_0,Reacher-v30_seed_0,Reacher-v40_seed_0,Reacher-v50_seed_0,Reacher-v10_seed_1,Reacher-v20_seed_1,Reacher-v30_seed_1,Reacher-v40_seed_1,Reacher-v50_seed_1,Reacher-v10_seed_2,Reacher-v20_seed_2,Reacher-v30_seed_2,Reacher-v40_seed_2,Reacher-v50_seed_2
1146,-51.14928,-61.059242,-100.45067,-69.44159,-83.6519,-64.92183,-41.488503,-116.87451,-115.968925,-87.775215,-71.83513,-97.04113,-109.81678,-153.55725,-154.68002
1147,-68.58205,-85.22771,-153.44112,-45.99875,-98.81984,-9.661357,-60.773964,-58.181015,-120.22466,-137.09242,-12.866548,-27.681065,-73.4395,-133.69049,-117.43119
1148,-68.32844,-38.033752,-104.69878,-56.176567,-68.0252,-51.674595,-54.624054,-96.96451,-94.96088,-124.18162,-39.296097,-92.02316,-139.49872,-58.039444,-121.44045
1149,-30.964678,-32.28984,-129.8322,-105.48465,-134.47847,-47.63716,-48.402847,-115.394066,-132.52745,-137.542,-72.08139,-29.744577,-81.53525,-104.72816,-136.86739
1150,-64.1379,-69.82082,-131.22453,-88.99166,-66.58013,-71.8478,-60.703865,-159.6761,-106.09981,-110.65348,-33.0808,-99.20486,-44.16321,-122.206055,-153.75575
1151,-40.2271,-34.662106,-110.6118,-119.4156,-75.14857,-71.13353,-36.409103,-174.24843,-104.003075,-69.98613,-69.92616,-49.242744,-117.144226,-112.13513,-143.8503
1152,-70.8443,-95.44517,-126.094086,-95.16372,-101.4583,-64.92166,-84.76052,-111.38812,-110.40494,-72.70368,-52.50451,-84.60554,-61.167725,-89.389305,-59.87182
1153,-56.571846,-55.51512,-114.39757,-143.61208,-75.83487,-66.417595,-30.501749,-89.431,-90.69311,-119.7959,-61.837887,-98.163635,-110.02444,-63.285995,-96.09519
1154,-53.30337,-88.755486,-113.00351,-86.72552,-154.1451,-7.8357167,-76.720474,-61.867428,-86.58599,-93.899925,-23.545757,-64.34386,-83.59199,-107.28141,-83.84383
1155,-62.605747,-49.543716,-116.62848,-95.561935,-106.911476,-45.69492,-60.62783,-92.23482,-82.971886,-96.63292,-29.112488,-67.48076,-139.28047,-108.7184,-83.39434
1156,-24.677794,-33.103546,-96.43186,-86.20755,-130.15263,-39.00808,-58.352264,-93.55115,-90.87669,-80.660416,-44.243828,-75.29863,-105.895645,-137.40205,-70.683685
1157,-17.921684,-74.86859,-96.688286,-70.927666,-74.46904,-59.281418,-70.949,-130.29698,-80.78977,-91.14222,-33.105114,-34.266056,-98.874405,-117.95084,-60.693905
1158,-54.786644,-54.9378,-44.17606,-125.05451,-106.046196,-12.787721,-35.00401,-101.04657,-182.05054,-109.967995,-36.789078,-38.231617,-112.7868,-91.820694,-155.18013
1159,-9.407614,-52.180256,-93.77496,-110.345764,-94.86488,-68.68242,-46.01738,-61.597298,-117.02337,-71.27185,-51.09466,-90.27045,-98.27951,-74.61579,-67.48007
1160,-48.882812,-100.28438,-64.080025,-95.63396,-110.77629,-8.728414,-90.395004,-95.51627,-94.00058,-82.90284,-66.07594,-54.102863,-58.664165,-102.520546,-83.57667
1161,-68.46586,-94.11329,-168.89223,-105.20778,-99.34958,-28.339773,-73.229004,-59.32296,-108.022255,-72.44834,-28.184017,-45.461166,-70.26032,-138.86845,-133.1649
1162,-47.34788,-78.79464,-93.73894,-88.70995,-106.68806,-23.06525,-94.73602,-89.98563,-90.261116,-114.765656,-69.655655,-64.01183,-102.15105,-77.29183,-72.34659
1163,-39.025646,-25.004065,-72.531006,-157.18977,-136.57652,-35.237637,-62.343456,-103.8525,-167.78136,-82.61188,-60.143185,-65.25902,-36.845776,-58.551712,-83.57313
1164,-48.497917,-59.21198,-78.11106,-131.66396,-108.170044,-52.298958,-37.855236,-83.91875,-85.05641,-149.61497,-63.311012,-72.76999,-129.88965,-106.32002,-78.244255
1165,-29.814066,-63.70451,-38.836872,-136.09274,-89.48106,-11.250568,-72.4886,-68.98748,-116.33842,-70.60318,-51.342655,-55.389957,-113.84012,-108.18035,-161.09769
1166,-10.835054,-103.99888,-126.9247,-86.03978,-88.83174,-58.934456,-62.618008,-166.36342,-100.08744,-130.18102,-72.01205,-45.802593,-112.30037,-139.09601,-60.391865
1167,-36.70748,-34.37449,-83.486305,-94.71457,-70.9747,-50.217186,-70.88181,-82.183975,-139.03665,-91.01983,-33.607323,-75.44271,-62.32795,-71.05214,-110.84199
1168,-69.125534,-72.790886,-102.5743,-85.58739,-90.629684,-65.56062,-71.396225,-163.69586,-120.80706,-100.705864,-35.765076,-54.238358,-110.44981,-107.01453,-138.29324
1169,-58.599888,-87.54406,-119.7562,-116.30256,-144.94777,-38.04925,-24.262243,-74.980705,-150.93967,-66.92323,-20.71539,-91.864525,-62.12182,-158.49303,-64.20794
1170,-66.86484,-41.84929,-94.082306,-149.36784,-123.85236,-70.32336,-83.332,-59.8403,-104.926605,-83.35584,-70.07581,-87.70078,-85.8032,-92.08999,-95.92344
1171,-64.67572,-69.881966,-90.01825,-122.55289,-158.21513,-63.972202,-70.11826,-100.888664,-73.83159,-84.590065,-45.22647,-41.103035,-118.73115,-93.727776,-119.137245
1172,-62.869076,-74.50428,-100.68768,-125.05013,-155.36754,-16.501076,-84.0173,-76.2226,-149.18982,-133.63136,-72.2252,-38.71457,-86.17419,-89.4359,-119.429
1173,-9.307429,-86.87137,-59.903408,-114.33512,-150.34688,-58.448257,-35.417786,-108.31005,-100.587875,-125.11933,-41.757233,-63.85778,-123.42646,-73.803795,-159.34018
1174,-70.40803,-74.58037,-57.44834,-166.04745,-99.64359,-19.946579,-50.91025,-131.4531,-128.08452,-97.42786,-23.156498,-48.43438,-73.42241,-129.77841,-116.68478
1175,-38.72134,-83.49482,-127.55427,-150.17584,-121.6231,-48.854576,-36.504242,-104.18822,-90.00518,-89.86966,-45.82247,-57.259758,-131.52515,-145.5605,-160.76624
1176,-48.262115,-84.48112,-47.31618,-68.35153,-71.1701,-70.207535,-88.198944,-148.9831,-91.63989,-69.72925,-23.789959,-76.87986,-98.12969,-103.16317,-73.184105
1177,-19.786964,-66.268364,-89.263054,-127.2129,-132.70836,-57.13675,-55.66378,-119.522194,-103.63356,-140.3132,-45.413513,-37.731075,-132.93687,-88.39771,-93.73279
1178,-63.118675,-54.572353,-130.94191,-169.08514,-93.76033,-69.78154,-88.97944,-100.13003,-97.72286,-79.497696,-58.37732,-46.431236,-123.04314,-69.1884,-73.68143
1179,-67.767975,-33.293285,-79.65472,-137.1261,-69.15321,-58.37777,-76.74455,-114.78479,-65.688095,-104.32849,-46.574528,-81.88228,-59.995674,-116.918434,-81.00834
1180,-68.09602,-61.813293,-96.972275,-70.42699,-87.793526,-67.74681,-48.621593,-57.573025,-106.910645,-115.12702,-39.352345,-88.798744,-66.827736,-52.31722,-110.57018
1181,-68.222275,-82.174965,-66.76301,-93.11624,-70.566284,-39.736683,-82.43794,-152.01605,-141.80194,-68.27248,-18.42606,-93.94699,-92.08557,-82.991936,-54.99755
1182,-13.128999,-42.317482,-68.95729,-87.28479,-132.84831,-66.73306,-81.26983,-86.93347,-138.56769,-123.66079,-70.103035,-42.046288,-124.02826,-155.6807,-146.90613
1183,-37.219837,-86.078026,-152.21333,-102.49865,-132.96931,-70.07599,-62.007458,-60.896854,-111.82112,-147.07639,-63.975704,-35.62019,-41.564217,-117.24799,-113.42212
1184,-33.916924,-71.26118,-119.87072,-139.83383,-77.004585,-29.912058,-49.043495,-126.43735,-137.4155,-82.069336,-30.742847,-60.528683,-66.18131,-151.56677,-79.14143
1185,-43.206215,-92.19868,-56.301003,-145.54451,-65.73129,-39.68408,-96.08083,-87.07089,-142.58168,-77.23765,-7.4915457,-54.734097,-106.177444,-98.66089,-159.34436
1186,-27.473354,-91.08738,-118.15381,-137.93808,-107.94856,-30.677519,-47.469517,-69.804924,-69.68308,-135.70268,-39.664375,-98.82726,-69.92077,-155.88564,-159.9487
1187,-57.676247,-83.28826,-73.6039,-133.40323,-84.59703,-21.605053,-77.89775,-125.1478,-123.931404,-84.22159,-63.902138,-34.328205,-105.639465,-45.298607,-73.639244
1188,-65.007515,-63.079227,-112.14032,-45.397724,-94.42364,-52.865997,-68.94069,-64.63011,-103.37078,-82.65944,-67.63758,-99.5816,-129.29683,-130.89284,-138.60263
1189,-71.03117,-91.41527,-147.40755,-84.449265,-87.50437,-68.13211,-84.1688,-63.510193,-62.03732,-91.169846,-33.900894,-48.02541,-132.05583,-139.25584,-89.52539
1190,-34.167217,-44.433323,-87.30079,-134.73141,-105.573845,-68.00719,-35.171547,-115.42553,-95.27971,-100.43488,-32.41691,-25.72708,-58.513943,-82.90224,-66.59867
1191,-64.9564,-80.020294,-96.50066,-51.89399,-84.11055,-61.94452,-77.28366,-132.00223,-116.574905,-95.60871,-38.404545,-47.56271,-70.44825,-81.87472,-72.991356
1192,-32.10667,-70.86568,-65.85662,-73.49538,-86.16087,-37.066208,-48.114708,-101.75635,-76.83297,-87.36351,-25.347612,-97.813095,-103.70782,-119.90333,-180.17744
1193,-64.20047,-41.65859,-97.10447,-94.91834,-85.13862,-32.04672,-58.82706,-53.670437,-79.82075,-95.817,-16.76188,-58.433342,-156.39124,-66.698555,-95.76995
1194,-9.6081,-35.67329,-97.83413,-96.844,-95.43712,-68.45695,-81.72968,-106.738396,-93.68994,-128.49234,-48.551437,-32.6565,-120.46734,-81.96807,-92.00129
1195,-27.64521,-71.71518,-95.85764,-87.161674,-150.69687,-67.09642,-78.46469,-101.15646,-79.583626,-125.87161,-33.483425,-36.89843,-78.11043,-96.35155,-134.87865
1196,-64.920876,-87.32092,-96.02702,-61.143192,-100.02634,-60.070126,-78.388596,-64.45031,-68.797745,-88.93665,-43.569454,-30.67774,-64.89999,-85.13776,-114.01382
1197,-50.91214,-49.108963,-60.45233,-50.905228,-96.08092,-59.861576,-106.51177,-151.55614,-96.15186,-102.93704,-44.898632,-38.972084,-129.77438,-161.12373,-145.66365
1198,-29.261715,-101.24037,-99.20687,-117.931435,-78.31232,-60.87916,-50.823128,-76.520065,-144.83633,-175.05032,-47.808643,-28.293135,-77.58965,-65.82928,-153.91139
1199,-70.3077,-65.597046,-107.36885,-168.293,-76.74441,-46.021954,-110.18852,-137.9752,-136.46939,-122.599945,-70.97071,-30.712523,-57.30695,-73.452446,-96.36331
1200,-41.974022,-79.91031,-77.12321,-128.78351,-122.924286,-58.164757,-58.490936,-58.529987,-141.72838,-86.04484,-58.96534,-67.898125,-37.427254,-140.43214,-92.59544
1201,-66.67378,-73.2599,-89.99653,-98.593285,-102.54782,-16.144556,-65.41922,-86.540764,-80.9616,-169.31403,-61.365746,-89.852455,-87.68428,-88.94673,-94.78665
1202,-72.65788,-62.64098,-60.794136,-75.76026,-69.79668,-57.32551,-75.01765,-130.56744,-93.97627,-152.86642,-63.192463,-52.75244,-51.21585,-106.04308,-175.8341
1203,-18.03188,-76.21767,-54.85884,-71.6016,-96.56559,-28.331625,-75.09634,-80.88616,-97.231514,-111.50715,-64.53949,-66.16745,-94.40715,-84.80629,-183.5664
1204,-62.955593,-90.24889,-92.032776,-95.94685,-110.98987,-25.780561,-59.620125,-98.266975,-102.418526,-87.72441,-59.64573,-30.105608,-151.47157,-100.79528,-143.175
1205,-56.957798,-72.49654,-132.14635,-75.22632,-123.62611,-49.678234,-57.52412,-65.92074,-88.05601,-80.04404,-70.717255,-72.777695,-95.57083,-145.47592,-104.85618
1206,-65.75456,-93.50092,-128.16705,-114.97275,-94.222404,-13.613808,-106.0415,-58.46507,-115.022224,-174.74054,-66.154915,-66.26384,-52.919994,-144.59575,-58.38974
1207,-44.173264,-36.535503,-109.1978,-106.52906,-149.02934,-15.293574,-65.28494,-107.28999,-110.69328,-148.6879,-9.605558,-25.480413,-81.39228,-87.094666,-67.10131
1208,-37.95639,-49.072704,-74.98156,-80.910904,-110.87278,-24.832266,-54.454422,-118.10307,-170.91725,-144.60489,-9.350304,-76.362755,-53.978416,-79.87516,-91.50846
1209,-56.9862,-82.307465,-98.436165,-145.24657,-171.39409,-47.019054,-107.76385,-72.180275,-125.666504,-86.82747,-66.3893,-52.71309,-110.85711,-98.49262,-156.8082
1210,-55.37261,-82.42542,-85.25047,-140.48915,-203.84589,-11.697009,-46.995224,-100.70069,-148.3164,-122.77736,-12.517119,-34.39722,-47.54092,-50.843483,-62.008606
1211,-20.69801,-80.67892,-64.62433,-137.48932,-185.87619,-32.155495,-58.832157,-73.89611,-143.52087,-102.64185,-52.972584,-83.64351,-63.322205,-147.58813,-117.892784
1212,-45.759125,-39.690865,-89.75637,-110.30654,-164.41493,-18.983294,-98.30548,-128.86993,-161.36597,-91.044556,-25.405655,-62.979614,-55.486156,-129.61244,-106.56289
1213,-58.99677,-78.358795,-72.5279,-130.65807,-122.06612,-41.374516,-72.341515,-60.290775,-123.51827,-123.39311,-24.822681,-32.988884,-120.61034,-127.686226,-77.36071
1214,-67.500275,-58.271935,-104.44313,-139.24829,-179.47636,-22.348404,-47.96886,-84.94236,-92.214554,-93.741806,-7.3751464,-48.33173,-58.0464,-69.30992,-77.19179
1215,-56.39847,-60.185833,-210.17404,-152.16542,-135.74554,-37.016296,-102.0695,-89.364426,-141.15369,-110.76618,-70.45296,-46.42081,-108.75457,-175.25146,-68.86794
1216,-50.55488,-67.392235,-60.994034,-150.60835,-192.40282,-36.920452,-104.688835,-120.60977,-143.71977,-74.85555,-8.440395,-56.19809,-111.409744,-51.65639,-70.44153
1217,-62.944836,-35.631065,-103.62966,-204.69818,-136.11264,-39.589718,-97.55004,-164.05724,-96.82227,-90.445244,-43.380474,-48.28596,-121.42827,-87.55951,-83.826096
1218,-66.90635,-61.735073,-151.01286,-182.37933,-171.60707,-22.044813,-36.720245,-151.91582,-69.02955,-151.59198,-47.29982,-40.630047,-58.645924,-101.30565,-106.301216
1219,-31.386133,-76.54993,-113.14087,-138.67097,-161.57805,-21.995026,-74.77958,-92.865135,-90.74335,-133.46127,-65.224945,-83.346306,-88.81206,-50.69533,-127.99831
1220,-47.188618,-34.18346,-84.11264,-178.37332,-211.25102,-9.506563,-57.7201,-126.28211,-150.70013,-102.55953,-23.012802,-77.006615,-140.31918,-47.357063,-85.54528
1221,-42.90833,-95.96474,-107.550606,-232.50087,-221.43604,-64.69152,-87.13356,-127.57958,-101.24512,-90.20679,-61.903645,-47.67043,-95.40298,-174.54633,-60.643517
1222,-91.036354,-48.84285,-161.7124,-177.88593,-208.61719,-68.93525,-57.713497,-121.43833,-91.01373,-110.51179,-14.342224,-64.20749,-63.427834,-104.37926,-80.571754
1223,-54.911114,-34.153805,-198.56363,-195.13675,-243.94955,-35.10175,-92.7204,-94.00775,-71.80099,-117.00698,-71.869484,-81.18943,-82.63521,-108.792,-67.4242
1224,-26.270359,-77.261765,-165.73674,-206.78125,-211.02055,-61.01887,-74.38006,-74.72576,-76.354095,-90.57244,-21.234112,-64.91833,-48.435528,-104.1651,-97.65699
1225,-60.76306,-43.908623,-97.95051,-197.32088,-192.9201,-23.476665,-90.38307,-96.09614,-150.28337,-79.40079,-66.37745,-36.732067,-112.13943,-153.98906,-75.13309
1226,-59.86467,-53.81028,-133.86522,-233.17384,-195.83907,-69.612976,-45.55974,-77.186386,-79.20568,-168.65327,-71.63944,-68.38375,-145.24905,-100.657455,-68.70718
1227,-44.392075,-89.927704,-89.19931,-181.88933,-180.22679,-71.03706,-64.32908,-93.223854,-145.0134,-132.59076,-49.343716,-34.62694,-110.57166,-109.29565,-103.73927
1228,-52.011093,-48.65539,-114.40717,-120.84701,-159.3663,-49.712803,-67.373116,-152.04617,-100.448006,-106.2099,-68.06179,-87.69898,-88.34351,-66.48438,-60.690903
1229,-53.44797,-90.23441,-73.668434,-155.09499,-240.53139,-70.10698,-79.20353,-80.916405,-103.18403,-85.02573,-63.258453,-27.28122,-86.10209,-69.94104,-66.28148
1230,-94.56141,-34.27825,-201.07462,-167.89655,-220.01006,-60.238342,-51.906124,-107.16147,-58.797344,-137.36377,-44.874355,-51.234505,-95.51962,-160.17781,-67.77852
1231,-20.716349,-28.232603,-146.05566,-201.19771,-221.11696,-16.743824,-42.309166,-123.98098,-95.4815,-113.08545,-63.013454,-74.42885,-85.81326,-56.648445,-86.82342
1232,-63.890717,-69.25077,-182.87386,-159.15674,-220.41779,-68.32541,-70.07838,-101.23871,-143.36195,-148.40717,-42.44756,-36.17611,-130.71484,-96.188095,-94.85727
1233,-92.69448,-58.07298,-226.45944,-185.7421,-204.99823,-69.77866,-38.58488,-122.36026,-147.71136,-75.18709,-69.50186,-84.56509,-50.75056,-67.884125,-103.26046
1234,-49.50245,-92.241425,-112.958405,-150.19962,-179.05977,-21.134258,-71.37404,-61.12503,-60.821827,-95.36566,-48.46506,-87.46272,-78.66496,-93.53913,-154.39194
1235,-54.792713,-36.51149,-117.66988,-147.57997,-254.27773,-61.457054,-71.47452,-63.968075,-57.487175,-110.80362,-49.913364,-65.56946,-62.128567,-65.72794,-96.09205
1236,-33.412273,-55.90863,-228.86551,-131.32426,-178.71042,-49.851048,-46.258617,-53.003185,-118.66615,-96.17022,-72.35443,-79.25969,-53.589058,-101.88029,-74.93596
1237,-79.69284,-83.76905,-182.31035,-126.73045,-197.47328,-58.42559,-73.48777,-95.08426,-175.17638,-80.50835,-66.287895,-48.378292,-83.60799,-129.5423,-63.761284
1238,-49.928364,-83.971924,-136.00206,-123.93631,-165.45781,-39.66196,-30.991838,-71.01856,-138.30551,-116.83122,-71.23781,-40.403362,-85.754,-152.46758,-64.62618
1239,-28.134632,-90.33527,-137.1021,-124.5622,-250.85434,-33.220028,-58.45018,-121.06492,-126.209145,-71.2276,-29.68427,-32.273582,-148.81577,-61.78962,-125.17144
1240,-30.23596,-53.693356,-163.05519,-106.20112,-190.78258,-42.43931,-41.935925,-154.62949,-117.444786,-101.1293,-54.891552,-93.13019,-78.53082,-96.01763,-106.15597
1241,-66.80814,-50.92195,-103.21002,-141.93634,-183.1689,-29.894802,-51.52222,-112.866356,-78.181076,-73.728714,-15.310813,-39.896324,-42.70074,-75.85083,-100.016884
1242,-64.96643,-94.42725,-110.848,-122.4902,-128.50777,-49.526405,-37.037956,-140.55746,-123.25667,-97.9825,-11.802979,-62.24727,-102.6328,-88.43025,-89.31789
1243,-32.002487,-59.95352,-100.944145,-96.20834,-141.02058,-48.18627,-98.72103,-158.35634,-97.791565,-132.83308,-50.92175,-36.263405,-45.800873,-111.72973,-87.39415
1244,-69.59903,-51.446365,-155.39641,-135.83717,-141.70306,-51.260998,-58.883457,-77.291145,-176.87254,-96.18564,-68.00914,-50.439495,-43.22018,-105.19296,-107.78985
1245,-69.82308,-73.30268,-69.9447,-125.986946,-135.92128,-57.087673,-62.82364,-95.94501,-99.55037,-90.60872,-41.788124,-50.42111,-111.759056,-86.31072,-79.35103
1246,-70.70895,-74.730835,-111.31842,-174.03108,-116.89119,-28.995184,-61.72084,-68.769905,-81.8883,-109.58067,-68.682434,-61.655968,-48.995415,-89.51919,-98.57303
1247,-26.295341,-74.623375,-63.677326,-164.62332,-185.36371,-47.715305,-75.23526,-63.90467,-79.318306,-78.177284,-63.358154,-89.689476,-125.2332,-75.3372,-118.530495
1248,-71.19609,-76.42541,-156.85214,-89.59401,-113.06648,-23.610096,-33.31626,-98.030396,-91.11828,-92.068085,-61.783035,-31.300188,-92.405235,-46.56277,-78.608696
1249,-59.29218,-35.028122,-192.82841,-87.40225,-139.8758,-39.65393,-95.43978,-61.787643,-77.82833,-86.66369,-66.217255,-28.978188,-100.35406,-68.04151,-58.84526
1250,-59.521664,-72.75665,-157.77608,-132.24902,-161.45177,-67.69604,-79.943596,-137.87178,-126.18062,-89.00955,-43.15487,-38.26391,-110.77558,-66.38968,-116.732414
1251,-26.40996,-61.846645,-99.673676,-82.37621,-137.74803,-62.306313,-47.904797,-71.831215,-144.67474,-90.640884,-33.28261,-28.668594,-62.960365,-58.32915,-97.52137
1252,-47.422775,-70.97237,-66.18434,-104.52839,-153.8293,-68.15992,-77.55968,-133.76373,-130.83502,-99.03306,-61.039635,-32.057327,-95.88419,-111.569466,-149.28862
1253,-40.927883,-68.763374,-120.0058,-99.35822,-119.79657,-65.85582,-65.85082,-92.364746,-75.06763,-89.93289,-43.907417,-104.78876,-79.74295,-107.99494,-107.32242
1254,-47.161922,-77.5058,-131.24565,-132.96727,-114.56233,-54.975025,-67.034676,-76.8016,-91.8898,-69.845055,-60.276665,-71.46095,-85.276344,-125.8187,-86.07703
1255,-32.52126,-89.37773,-87.20599,-94.15186,-112.23342,-58.959198,-93.38441,-125.941124,-71.29026,-93.21968,-67.45508,-45.312424,-37.933727,-114.72448,-89.14295
1256,-66.727165,-69.74908,-58.56008,-120.320175,-96.91628,-54.597168,-62.97438,-74.33164,-100.379875,-120.72704,-69.36667,-56.797333,-65.54216,-106.25205,-98.113495
1257,-23.291452,-75.69154,-81.80644,-99.3869,-145.90297,-51.126617,-50.21577,-96.81502,-161.92297,-130.7701,-39.380775,-68.26768,-81.70566,-136.9569,-119.03155
1258,-69.09523,-68.80734,-97.55779,-65.03212,-123.19829,-65.091064,-25.780914,-94.288025,-138.31784,-106.698044,-59.630974,-36.09847,-151.72943,-63.756664,-86.66193
1259,-64.83035,-86.85618,-80.531075,-80.62156,-120.018005,-69.55541,-97.44405,-127.62723,-134.09364,-115.237755,-53.760963,-88.51426,-113.09229,-152.23712,-160.65268
1260,-30.335691,-62.47999,-90.080475,-139.90378,-131.41678,-49.65694,-67.59141,-93.21713,-162.37529,-91.79688,-19.28064,-83.43259,-111.748886,-131.5232,-138.3391
1261,-65.458336,-72.09311,-107.35884,-49.017273,-161.99805,-37.229183,-78.042595,-110.612686,-69.02585,-117.81831,-37.47757,-86.207146,-95.63808,-92.181854,-89.48002
1262,-64.74471,-66.176994,-79.14639,-57.774807,-110.67331,-44.967545,-71.19918,-88.24324,-55.72347,-216.97229,-12.806013,-52.348232,-84.02665,-119.491776,-89.74671
1263,-51.61396,-84.25376,-143.54504,-57.769722,-87.90708,-70.11335,-93.08459,-76.11711,-117.74886,-93.98926,-68.74933,-40.01461,-74.741646,-80.33794,-69.76528
1264,-65.156166,-31.454576,-111.1002,-83.522766,-116.62088,-22.299519,-35.970913,-90.263466,-135.0211,-107.27686,-44.272015,-43.482555,-63.196087,-110.37897,-74.09508
1265,-60.39976,-41.86736,-88.316734,-67.866035,-126.93802,-14.384062,-49.349453,-117.33325,-89.65311,-125.95811,-65.577965,-40.322514,-91.58173,-126.77815,-125.72938
1266,-68.00162,-78.769394,-75.46816,-118.616264,-88.9008,-64.16188,-58.759815,-77.008545,-97.5072,-168.69284,-9.70862,-72.11369,-106.06594,-117.99902,-158.54169
1267,-62.132214,-90.566376,-166.15427,-56.738384,-81.81298,-32.994705,-95.47916,-51.320045,-85.80847,-134.1389,-11.534774,-107.03154,-67.451126,-78.45559,-98.54719
1268,-37.09909,-38.308544,-103.43923,-114.22533,-144.66998,-69.117096,-42.85259,-127.49527,-71.09075,-91.890305,-52.48318,-82.084785,-90.41485,-123.90014,-80.95446
1269,-16.167822,-85.73898,-62.985798,-97.11918,-88.49398,-45.185226,-97.43916,-73.35673,-153.45265,-75.95313,-47.058872,-66.102295,-85.46588,-116.28172,-154.87196
1270,-37.32991,-45.81302,-78.45052,-126.53919,-70.71934,-19.784,-78.96907,-117.61447,-152.57146,-80.33453,-9.074516,-58.657166,-127.01889,-61.107906,-101.15491
1271,-14.0066805,-71.30051,-53.117928,-145.70169,-104.20715,-41.011703,-54.896255,-73.41906,-91.70341,-92.67565,-37.122482,-55.97784,-149.54349,-51.44554,-78.26353
1272,-48.88732,-38.362946,-123.79012,-115.08265,-97.02595,-23.43604,-89.908745,-131.60123,-104.7042,-98.308556,-44.644077,-95.89722,-79.8268,-102.446594,-74.83963
1273,-66.60104,-46.663746,-122.33193,-109.32111,-114.632355,-62.280586,-53.320934,-66.11056,-92.2422,-90.08011,-51.44798,-104.271255,-105.68196,-95.34925,-68.18663
1274,-53.779472,-62.087276,-99.68769,-71.83741,-76.494385,-25.859222,-30.225576,-50.815475,-117.50119,-105.955605,-27.998146,-45.32033,-81.351845,-90.20349,-87.83216
1275,-70.09164,-64.64475,-110.99473,-149.44548,-111.6335,-38.495453,-70.195076,-119.4214,-69.782234,-85.71154,-61.62053,-41.307846,-56.593826,-64.755196,-161.01123
1276,-27.368832,-78.89717,-111.82726,-48.383286,-103.942764,-16.518755,-51.293133,-86.81351,-90.57607,-86.06871,-28.728138,-50.413784,-109.67645,-129.58133,-79.59345
1277,-58.449455,-38.03079,-84.95637,-63.697212,-84.13255,-18.69918,-56.450268,-47.359818,-94.56694,-79.91466,-63.431725,-50.129837,-111.43939,-99.966255,-70.774925
1278,-14.652057,-31.127647,-56.1477,-147.05562,-137.49596,-22.902813,-77.73214,-122.86753,-91.199196,-83.38261,-19.515682,-32.212994,-59.803535,-136.26173,-149.4328
1279,-66.40714,-59.532738,-116.6313,-108.91895,-113.116905,-54.70839,-59.763096,-107.93085,-75.091576,-118.14393,-67.26903,-89.74088,-47.504383,-80.22593,-105.051216
1280,-15.012394,-38.134632,-106.70146,-90.90479,-59.90705,-33.08915,-55.636837,-144.62,-69.10383,-103.66039,-21.460852,-90.44763,-128.51494,-102.49463,-100.693665
1281,-58.239677,-64.9966,-129.64243,-105.92905,-88.03418,-28.212336,-72.06943,-134.85846,-102.60859,-75.17706,-70.47249,-86.77075,-101.81641,-86.34674,-85.52885
1282,-68.04939,-83.21049,-69.84445,-134.85135,-48.75338,-66.731804,-90.2105,-151.54088,-71.01474,-96.14144,-12.822009,-76.33595,-63.456917,-101.19498,-148.37695
1283,-61.36263,-35.23358,-123.73302,-77.09457,-164.52016,-24.729074,-84.44166,-89.33964,-104.01218,-79.321625,-57.015266,-90.520065,-76.30258,-73.30185,-83.92243
1284,-70.613914,-26.139742,-116.32647,-107.14861,-85.78141,-55.41827,-73.52659,-55.027603,-82.66629,-130.27208,-39.080128,-43.81241,-91.01361,-86.08603,-82.163765
1285,-44.1413,-26.347567,-94.65923,-51.550583,-70.0119,-40.096375,-94.61595,-94.49115,-73.74902,-144.677,-31.965084,-70.34895,-66.71453,-75.638435,-102.565025
1286,-32.971653,-79.929375,-59.909836,-90.89572,-90.162285,-36.60673,-58.052414,-69.806076,-167.63588,-76.772095,-11.865374,-76.778694,-48.825886,-113.14263,-84.216255
1287,-48.343025,-41.286636,-59.025948,-113.338905,-100.051445,-53.80684,-67.13652,-115.8563,-103.333855,-104.10869,-64.6912,-80.020996,-64.0894,-73.30874,-82.81506
1288,-52.824036,-38.66508,-106.54033,-58.507362,-115.98705,-66.207825,-81.93933,-48.311836,-115.788666,-82.40106,-17.098778,-55.852158,-79.145744,-63.757896,-119.37111
1289,-62.15775,-32.51516,-69.09972,-76.431015,-75.99382,-70.11205,-49.279354,-59.967907,-92.8524,-147.91783,-19.420736,-57.75097,-76.740425,-163.3281,-105.40413
1290,-68.52595,-58.837227,-71.799416,-47.69617,-96.564445,-48.702076,-61.144405,-104.99181,-77.025055,-117.25189,-36.30267,-83.75941,-76.072014,-87.66303,-81.384415
1291,-26.972305,-43.515923,-140.40671,-110.968475,-82.89453,-24.295631,-59.795685,-97.53085,-78.21552,-129.26555,-20.937311,-44.441006,-87.204414,-84.37942,-192.37067
1292,-69.69038,-79.23716,-118.08265,-101.47386,-117.409676,-68.42446,-85.78347,-69.23442,-155.09172,-123.62168,-44.471977,-83.07705,-102.155136,-97.783035,-115.03887
1293,-28.143818,-65.20156,-59.675186,-109.957924,-133.06918,-60.128334,-65.00016,-114.04765,-93.19535,-110.52995,-70.5862,-76.582344,-56.828888,-107.74451,-103.21219
